time,open,close,high,low,volume,Unnamed: 0
1628745120000,2.9365,2.9365,2.9365,2.9365,0.00551801,
1628745180000,2.9349,2.9221,2.9349,2.9221,2117.92653206,
1628745240000,2.9188,2.9162,2.9188,2.9162,92.34,
1628745300000,2.9207,2.9374,2.9374,2.9207,4.53197262,
1628745540000,2.9137,2.9165,2.9174,2.9137,161.99593462,
1628745660000,2.9,2.8978,2.9,2.8937,21.34179819,
1628745780000,2.8777,2.881,2.8845,2.8777,12.69895088,
1628745840000,2.8681,2.8593,2.8681,2.8593,891.82696,
1628745900000,2.859,2.8469,2.859,2.8469,12.35549556,
1628745960000,2.8518,2.8518,2.8518,2.8518,1.3805529,
1628746020000,2.82,2.8197,2.82,2.8197,7.03245313,
1628746080000,2.8084,2.8267,2.8267,2.8084,5954.738,
1628746140000,2.8407,2.8407,2.8407,2.8407,4.12116731,
1628746200000,2.8446,2.8446,2.8446,2.8446,0.05035422,
1628746440000,2.8452,2.847,2.847,2.8439,16.48164096,
1628746500000,2.8256,2.8238,2.8256,2.8238,1269.1721,
1628746560000,2.8216,2.8216,2.8216,2.8216,0.09516243,
1628746620000,2.8244,2.8249,2.8249,2.8239,1222.05118579,
1628746740000,2.832,2.834,2.834,2.832,16.57245684,
1628746980000,2.8414,2.8369,2.8414,2.8369,1067.452,
1628747040000,2.8383,2.8383,2.8383,2.8383,4.13214274,
1628747220000,2.8173,2.8198,2.8198,2.8173,8.41117668,
1628747340000,2.8356,2.8356,2.8356,2.8356,0.68415076,
1628747700000,2.8591,2.8591,2.8591,2.8591,4.10287318,
1628748180000,2.8559,2.8559,2.8559,2.8559,4.10385248,
1628748240000,2.8559,2.8552,2.8559,2.8552,0.13039608,
1628748360000,2.8554,2.8554,2.8554,2.8554,0.00315483,
1628748420000,2.852,2.852,2.852,2.852,0.02540827,
1628748540000,2.8505,2.852,2.852,2.8505,0.13075276,
1628748840000,2.8363,2.8355,2.8363,2.8355,20.63597854,
1628748900000,2.8342,2.8342,2.8342,2.8342,0.7267563499999999,
1628749020000,2.8392,2.8392,2.8392,2.8392,0.00594484,
1628749380000,2.8351,2.8351,2.8351,2.8351,61.0,
1628749500000,2.8407,2.8377,2.8407,2.8377,0.16947529,
1628749620000,2.8283,2.8283,2.8283,2.8283,500.0,
1628749680000,2.824,2.824,2.824,2.824,1000.0,
1628749740000,2.8293,2.8306,2.8306,2.8293,0.54444437,
1628749800000,2.821,2.821,2.821,2.821,500.0,
1628749860000,2.8237,2.8237,2.8237,2.8237,0.11145773,
1628749980000,2.8014,2.8014,2.8014,2.8014,1513.6611,
1628750040000,2.8022,2.8022,2.8022,2.8022,95.76,
1628750100000,2.8122,2.815,2.815,2.8122,0.90408172,
1628750340000,2.8065,2.8071,2.8071,2.8065,12.52712841,
1628750400000,2.8118,2.813,2.813,2.8118,12.80794653,
1628750700000,2.8299,2.8313,2.8313,2.8299,12.4195976,
1628750880000,2.8291,2.8278,2.8318,2.8278,12.57772703,
1628751000000,2.8263,2.8263,2.8263,2.8263,0.04809535,
1628751180000,2.8215,2.8215,2.8215,2.8215,0.04813958,
1628751300000,2.8248,2.8266,2.8266,2.8248,8.3722603,
1628751360000,2.8257,2.8257,2.8257,2.8257,4.15248409,
1628751420000,2.8312,2.8338,2.8338,2.8312,0.0374920299999999,
1628751600000,2.8307,2.8316,2.8316,2.8307,150.0,
1628751720000,2.8305,2.8303,2.8305,2.8303,0.09122387,
1628751840000,2.8401,2.8405,2.8405,2.8401,12.43931096,
1628751960000,2.8443,2.8443,2.8443,2.8443,0.375517,
1628752020000,2.8542,2.8542,2.8542,2.8542,4.10756804,
1628753400000,2.8545,2.8483,2.8545,2.8467,2274.1717000000003,
1628753520000,2.8472,2.8437,2.8472,2.8437,0.24147312,
1628753640000,2.838,2.8427,2.8427,2.838,0.18896234,
1628753760000,2.8403,2.8377,2.8403,2.8377,0.05208347,
1628753880000,2.84,2.8458,2.8458,2.84,0.18482163,
1628754060000,2.8416,2.8416,2.8416,2.8416,4.128304,
1628754120000,2.8453,2.8453,2.8453,2.8453,0.15372293,
1628754180000,2.8436,2.8436,2.8436,2.8436,0.01908707,
1628754780000,2.8571,2.8585,2.8585,2.8571,24.63857434,
1628756100000,2.8638,2.8655,2.8655,2.8638,16.37168284,
1628756940000,2.8602,2.8602,2.8602,2.8602,4.09979876,
1628757000000,2.8639,2.8639,2.8639,2.8639,8.18907157,
1628757060000,2.8662,2.8662,2.8662,2.8662,0.05770566,
1628757180000,2.8613,2.8613,2.8613,2.8613,0.08293163,
1628757300000,2.8655,2.8655,2.8655,2.8655,0.17997316,
1628758260000,2.87,2.87,2.87,2.87,1000.0,
1628758320000,2.8672,2.8694,2.8694,2.8672,69.58832947,
1628758680000,2.8652,2.8671,2.8671,2.8652,49.13633526,
1628758740000,2.8685,2.8685,2.8685,2.8685,0.01027427,
1628759100000,2.8489,2.8477,2.8489,2.8477,8.95090886,
1628759160000,2.8489,2.8408,2.8489,2.8408,12.45970482,
1628759280000,2.8333,2.8354,2.8354,2.8333,0.36315195,
1628759700000,2.8103,2.8089,2.8103,2.8089,951.5746,
1628759760000,2.8079,2.8079,2.8079,2.8079,0.98480888,
1628759820000,2.8101,2.8101,2.8101,2.8101,0.12693871,
1628759880000,2.806,2.806,2.806,2.806,0.04499662,
1628759940000,2.814,2.814,2.814,2.814,0.0088622,
1628760060000,2.8338,2.8338,2.8338,2.8338,4.13848407,
1628760120000,2.8337,2.8337,2.8337,2.8337,8.27853457,
1628760540000,2.8487,2.8487,2.8487,2.8487,4.11994283,
1628760780000,2.8728,2.8762,2.8762,2.8728,70.39004539999999,
1628760900000,2.8649,2.8634,2.8649,2.8634,16.35457801,
1628760960000,2.8679,2.8679,2.8679,2.8679,0.46000818,
1628761020000,2.866,2.866,2.866,2.866,0.03697876,
1628761140000,2.8658,2.8658,2.8658,2.8658,0.00849515,
1628761860000,2.8433,2.8433,2.8433,2.8433,113.62479407,
1628761920000,2.8438,2.8449,2.8449,2.8438,0.91737981,
1628762220000,2.8506,2.8506,2.8506,2.8506,4.11784329,
1628762460000,2.8569,2.8602,2.8602,2.8569,41.0688555,
1628763060000,2.867,2.8681,2.8681,2.867,1726.3626,
1628763240000,2.878,2.8795,2.8795,2.878,100.0,
1628764860000,2.8753,2.8777,2.8777,2.8753,362.53734188,
1628764920000,2.8763,2.8763,2.8763,2.8763,0.06429343,
1628764980000,2.8788,2.8788,2.8788,2.8788,0.01419895,
1628765520000,2.8749,2.8749,2.8749,2.8749,4.07715305,
1628765580000,2.8773,2.8773,2.8773,2.8773,0.13947201,
1628765640000,2.876,2.876,2.876,2.876,0.00665506,
1628765760000,2.8746,2.8746,2.8746,2.8746,0.00577334,
1628765820000,2.8741,2.8741,2.8741,2.8741,0.05012085,
1628765880000,2.8759,2.8759,2.8759,2.8759,0.00844734,
1628766360000,2.8746,2.8746,2.8746,2.8746,4.077172,
1628766480000,2.8772,2.8772,2.8772,2.8772,0.04654241,
1628766960000,2.8611,2.8542,2.8611,2.8542,74.50517846,
1628767020000,2.8584,2.8581,2.8584,2.8581,0.91296161,
1628767140000,2.8536,2.8536,2.8536,2.8536,0.00134952,
1628767260000,2.8537,2.8537,2.8537,2.8537,0.1633047,
1628767320000,2.8587,2.8587,2.8587,2.8587,0.0198255,
1628767620000,2.8559,2.8605,2.8605,2.8559,4.20373121,
1628767920000,2.8524,2.8522,2.8536,2.8522,200.03648295,
1628768040000,2.8529,2.8529,2.8529,2.8529,0.30110145,
1628768700000,2.818,2.8166,2.818,2.8146,291.06625976,
1628768820000,2.8228,2.8228,2.8228,2.8228,1.33706214,
1628769120000,2.8222,2.8216,2.8222,2.8216,12.45945305,
1628769180000,2.8185,2.8169,2.8185,2.8169,20.77451389,
1628769240000,2.8233,2.8233,2.8233,2.8233,0.02726828,
1628769540000,2.8051,2.8043,2.8051,2.8043,20.84723217,
1628769600000,2.8068,2.8068,2.8068,2.8068,0.08819205,
1628769720000,2.8145,2.8145,2.8145,2.8145,4.16479712,
1628770260000,2.8231,2.8231,2.8231,2.8231,4.1478273,
1628770320000,2.8312,2.8312,2.8312,2.8312,8.2823244,
1628770920000,2.8077,2.8091,2.8091,2.8077,25.08266354,
1628770980000,2.8071,2.8071,2.8071,2.8071,0.82245324,
1628771160000,2.7979,2.7979,2.7979,2.7979,0.11144125,
1628771220000,2.7828,2.7828,2.7828,2.7828,12.58126379,
1628771280000,2.7792,2.7792,2.7792,2.7792,0.1143204,
1628771340000,2.7774,2.7789,2.7791,2.776,277.48,
1628771400000,2.7757,2.7733,2.7757,2.7733,0.24824469,
1628771460000,2.784,2.784,2.784,2.784,12.62542274,
1628772300000,2.7846,2.7846,2.7846,2.7846,5121.1611,
1628772420000,2.7821,2.7821,2.7821,2.7821,500.0,
1628772480000,2.7794,2.776,2.7794,2.7724,521.06939772,
1628772540000,2.777,2.7848,2.7848,2.777,325.31072057,
1628772600000,2.792,2.792,2.792,2.792,12.60996143,
1628773260000,2.7861,2.7837,2.7861,2.7837,4.229782999999999,
1628773320000,2.7848,2.7848,2.7848,2.7848,0.31607995,
1628773380000,2.774,2.774,2.774,2.774,0.00615758,
1628773440000,2.7707,2.7707,2.7707,2.7707,0.37179157,
1628773500000,2.7763,2.7763,2.7763,2.7763,0.06715725,
1628773740000,2.7858,2.7858,2.7858,2.7858,4.20901488,
1628773800000,2.7896,2.7896,2.7896,2.7896,8.40820044,
1628775360000,2.804,2.804,2.804,2.804,150.17657934,
1628775720000,2.8062,2.8062,2.8062,2.8062,50.0,
1628776800000,2.7831,2.7686,2.7831,2.7676,1601.40818709,
1628776920000,2.7743,2.7743,2.7743,2.7743,0.17785511,
1628777160000,2.7756,2.7756,2.7756,2.7756,4.22032059,
1628778480000,2.7385,2.7385,2.7385,2.7385,902.19558457,
1628778540000,2.74,2.74,2.74,2.74,1.42451654,
1628778600000,2.7415,2.7415,2.7415,2.7415,0.1720283,
1628779260000,2.7457,2.7457,2.7457,2.7457,34.965,
1628779320000,2.7529,2.7529,2.7529,2.7529,4.25477991,
1628779860000,2.7476,2.7481,2.7481,2.7476,12.77693242,
1628779920000,2.745,2.7434,2.745,2.7434,0.32842792,
1628780040000,2.7455,2.7455,2.7455,2.7455,0.02291044,
1628780160000,2.728,2.728,2.728,2.728,1596.6774,
1628780220000,2.7287,2.7287,2.7287,2.7287,0.68192317,
1628780280000,2.7292,2.7311,2.7311,2.7292,34.37059621,
1628780340000,2.7424,2.7402,2.7457,2.7402,1515.8863347299998,
1628780400000,2.7357,2.7357,2.7357,2.7357,12.86207797,
1628780820000,2.7381,2.7381,2.7381,2.7381,4.2721078,
1628781420000,2.7567,2.7573,2.7573,2.7567,12.75211278,
1628781600000,2.75,2.75,2.75,2.75,8.50226148,
1628781660000,2.7466,2.7466,2.7466,2.7466,0.28097608,
1628781720000,2.7486,2.7486,2.7486,2.7486,0.03538046,
1628781780000,2.7551,2.7556,2.7556,2.7551,4.30719831,
1628781840000,2.7562,2.7562,2.7562,2.7562,0.00680677,
1628782440000,2.7487,2.7487,2.7487,2.7487,4.26716389,
1628782560000,2.7565,2.7565,2.7565,2.7565,0.32530735,
1628784120000,2.7387,2.7326,2.7387,2.7326,12.818752969999998,
1628784180000,2.7274,2.7237,2.7274,2.7236,1653.55477548,
1628784240000,2.7412,2.7381,2.7412,2.7381,0.75150839,
1628784360000,2.7453,2.7452,2.7453,2.7452,8.6369126,
1628784420000,2.751,2.7535,2.7535,2.751,29.83342199,
1628784840000,2.7418,2.7418,2.7418,2.7418,4.27481397,
1628784900000,2.7453,2.7453,2.7453,2.7453,0.37354738,
1628785140000,2.7249,2.7318,2.7318,2.7249,9.36794357,
1628785320000,2.7261,2.7261,2.7261,2.7261,0.14097452,
1628785380000,2.7259,2.7274,2.7274,2.7259,21.50241226,
1628785440000,2.7306,2.7306,2.7306,2.7306,0.19405536,
1628785620000,2.7121,2.7121,2.7121,2.7121,4.31385125,
1628785680000,2.7122,2.7144,2.7144,2.7116,13.79261682,
1628785740000,2.7155,2.7155,2.7155,2.7155,12.97375542,
1628785860000,2.7055,2.7055,2.7055,2.7055,1000.0,
1628785980000,2.7123,2.7123,2.7123,2.7123,0.44727367,
1628786280000,2.7216,2.7216,2.7216,2.7216,4.30671512,
1628786460000,2.725,2.7264,2.7264,2.725,1216.3095,
1628786580000,2.7264,2.7299,2.7299,2.7264,4.2896159,
1628786700000,2.7326,2.7333,2.7333,2.7326,25.76023891,
1628786760000,2.7359,2.7359,2.7359,2.7359,0.13298666,
1628787540000,2.7384,2.7348,2.7389,2.7343,3723.63289626,
1628787660000,2.7318,2.7328,2.7328,2.7318,0.05520712,
1628787720000,2.7356,2.7356,2.7356,2.7356,8.57312386,
1628787780000,2.7371,2.7371,2.7371,2.7371,0.03120866,
1628788380000,2.762,2.762,2.762,2.762,4.24601443,
1628789100000,2.7602,2.7594,2.7602,2.7594,21.19426608,
1628789160000,2.7561,2.7561,2.7561,2.7561,0.09956306,
1628789220000,2.7567,2.7567,2.7567,2.7567,0.02848333,
1628789340000,2.7573,2.7573,2.7573,2.7573,0.10359119,
1628792100000,2.7769,2.7769,2.7769,2.7769,1349.78527303,
1628792160000,2.7829,2.7829,2.7829,2.7829,0.74709361,
1628794500000,2.8013,2.8013,2.8013,2.8013,99.8,
1628794680000,2.8023,2.8023,2.8023,2.8023,18.0,
1628796240000,2.7903,2.7903,2.7903,2.7903,4.19759097,
1628796300000,2.79,2.7995,2.7995,2.79,0.50571321,
1628797560000,2.8,2.8,2.8,2.8,3.70118455,
1628797980000,2.7972,2.796,2.7972,2.796,16.41075739,
1628798040000,2.7963,2.7963,2.7963,2.7963,0.16789411,
1628798580000,2.7968,2.7968,2.7968,2.7968,4.18825667,
1628799300000,2.8134,2.8134,2.8134,2.8134,4.16493805,
1628801040000,2.8147,2.8147,2.8147,2.8147,4.16460087,
1628801100000,2.8078,2.8078,2.8078,2.8078,0.04791185,
1628801160000,2.8142,2.8142,2.8142,2.8142,0.0260524,
1628801460000,2.806,2.8046,2.806,2.8046,37.60242685,
1628801520000,2.8063,2.8006,2.8063,2.8006,4.53584359,
1628801640000,2.795,2.7717,2.795,2.7717,446.39757556,
1628801760000,2.793,2.793,2.793,2.793,1.01956382,
1628801820000,2.7918,2.7943,2.7943,2.7918,12.5890645,
1628801880000,2.7907,2.7907,2.7907,2.7907,0.00612149,
1628802000000,2.8054,2.8054,2.8054,2.8054,0.13473473,
1628802120000,2.782,2.7807,2.782,2.7807,1448.04426533,
1628802180000,2.7895,2.7785,2.7895,2.7785,12.71332222,
1628802240000,2.7731,2.7731,2.7731,2.7731,8.41260031,
1628802300000,2.7867,2.7867,2.7867,2.7867,0.03622023,
1628802420000,2.7799,2.7799,2.7799,2.7799,0.51362526,
1628802540000,2.7913,2.7909,2.7913,2.7909,0.28844314,
1628804640000,2.7727,2.7677,2.7727,2.7677,9.0259959,
1628804700000,2.7805,2.7805,2.7805,2.7805,0.11037788,
1628804880000,2.7636,2.7619,2.7636,2.7619,100.1023,
1628804940000,2.7712,2.7712,2.7712,2.7712,4.22247621,
1628805000000,2.7742,2.7742,2.7742,2.7742,0.04435571,
1628805480000,2.7797,2.7805,2.7805,2.7797,50.0,
1628806080000,2.7655,2.7655,2.7655,2.7655,4.23621055,
1628806140000,2.768,2.768,2.768,2.768,0.07168892,
1628806200000,2.7672,2.7596,2.7672,2.7596,76.02646893,
1628806260000,2.7659,2.7659,2.7659,2.7659,0.0284112,
1628806320000,2.7648,2.7648,2.7648,2.7648,0.08005343,
1628806860000,2.7556,2.7556,2.7556,2.7556,5.21349651,
1628806920000,2.7558,2.7558,2.7558,2.7558,0.04437775,
1628806980000,2.7539,2.7475,2.7539,2.7475,15.44420763,
1628807040000,2.75,2.75,2.75,2.75,0.03931774,
1628807100000,2.7479,2.7479,2.7479,2.7479,0.22336278,
1628807220000,2.7449,2.7449,2.7449,2.7449,0.08110524,
1628807280000,2.7461,2.7434,2.7461,2.7434,5.64056199,
1628807340000,2.7456,2.7456,2.7456,2.7456,0.17421505,
1628807760000,2.7442,2.7437,2.7442,2.7437,12.80819088,
1628807820000,2.7458,2.7458,2.7458,2.7458,0.00926909,
1628808000000,2.7394,2.7394,2.7394,2.7394,5.76342814,
1628808060000,2.7401,2.7401,2.7401,2.7401,0.03126893,
1628808120000,2.7377,2.7377,2.7377,2.7377,0.22110714,
1628808180000,2.7379,2.7379,2.7379,2.7379,0.00833038,
1628808240000,2.7533,2.7545,2.7545,2.7533,321.12317442,
1628808360000,2.7403,2.7313,2.7403,2.7313,68.3929889,
1628808420000,2.7379,2.7379,2.7379,2.7379,0.15677772,
1628808660000,2.7273,2.7273,2.7273,2.7273,6.17587685,
1628808780000,2.727,2.7278,2.7278,2.727,0.46647251,
1628809500000,2.7528,2.7528,2.7528,2.7528,4.26201016,
1628809680000,2.7623,2.7631,2.7631,2.7623,21.21883347,
1628810640000,2.7678,2.7692,2.7692,2.7623,3149.45772546,
1628810700000,2.7599,2.7599,2.7599,2.7599,1485.4603,
1628810820000,2.7748,2.7752,2.7752,2.7748,0.10344695,
1628811780000,2.7968,2.7968,2.7968,2.7968,4.19261033,
1628812140000,2.8055,2.8069,2.8069,2.8055,87.07220025,
1628812320000,2.8006,2.8006,2.8006,2.8006,3.621113,
1628812380000,2.8003,2.8043,2.8043,2.8003,0.27451415,
1628812440000,2.8045,2.8045,2.8045,2.8045,4.18207775,
1628812680000,2.809,2.809,2.809,2.809,8.33078882,
1628814000000,2.8026,2.8026,2.8026,2.8026,8.36321058,
1628814060000,2.8096,2.8096,2.8096,2.8096,0.23726317,
1628814900000,2.8169,2.8169,2.8169,2.8169,8.32856538,
1628815020000,2.8226,2.8226,2.8226,2.8226,12.47678203,
1628815620000,2.8596,2.8604,2.8604,2.8596,20.49329861,
1628819880000,2.8843,2.89,2.89,2.8843,3782.97158001,
1628820000000,2.8854,2.8895,2.8895,2.8854,1.22328735,
1628820120000,2.8873,2.8873,2.8873,2.8873,0.14557558,
1628820240000,2.8884,2.8884,2.8884,2.8884,0.08775325,
1628820420000,2.888,2.8869,2.888,2.8869,12.19054504,
1628820540000,2.8857,2.8857,2.8857,2.8857,0.05986285,
1628820660000,2.8864,2.8858,2.8864,2.8858,0.0479350699999999,
1628820720000,2.8848,2.8847,2.8848,2.8847,12.20026404,
1628820780000,2.8848,2.8848,2.8848,2.8848,0.03997637,
1628821020000,2.8844,2.8842,2.8844,2.8842,8.14878079,
1628821080000,2.8841,2.8841,2.8841,2.8841,4.06705761,
1628821140000,2.8843,2.8843,2.8843,2.8843,0.00265032,
1628821200000,2.8835,2.8835,2.8835,2.8835,0.00355826,
1628821260000,2.8836,2.8836,2.8836,2.8836,0.00265142,
1628821320000,2.8836,2.8836,2.8836,2.8836,0.02491472,
1628821380000,2.8832,2.8832,2.8832,2.8832,8.13883833,
1628821440000,2.8833,2.8833,2.8833,2.8833,0.01200756,
1628821680000,2.8868,2.8861,2.8868,2.8861,12.19496416,
1628821800000,2.8865,2.8865,2.8865,2.8865,0.00308765,
1628821920000,2.887,2.887,2.887,2.887,8.12658892,
1628822460000,2.8894,2.8863,2.8894,2.8863,24.32184221,
1628822520000,2.8843,2.8843,2.8843,2.8843,802.68683142,
1628822580000,2.8801,2.8757,2.8801,2.8755,2883.88315413,
1628822640000,2.8755,2.8755,2.8755,2.8755,0.45617074,
1628822700000,2.8771,2.8771,2.8771,2.8771,0.01243271,
1628823000000,2.8856,2.887,2.887,2.8847,1041.57260418,
1628823060000,2.888,2.8879,2.888,2.8879,37.94,
1628823300000,2.8871,2.8872,2.8901,2.8871,2283.07089184,
1628823360000,2.8872,2.8891,2.8891,2.8872,313.12876951000004,
1628823420000,2.8877,2.8877,2.8877,2.8877,110.12323324,
1628823480000,2.8877,2.8857,2.8877,2.8847,468.05153916,
1628823540000,2.8857,2.8857,2.8865,2.8857,1963.10839043,
1628823600000,2.8905,2.8911,2.8911,2.8905,12.14205871,
1628823660000,2.8884,2.8884,2.8884,2.8884,93.9592745,
1628823720000,2.8861,2.8847,2.8861,2.8847,932.23288041,
1628823780000,2.8847,2.8847,2.8847,2.8847,0.2553708699999999,
1628824920000,2.8883,2.8883,2.8883,2.8883,331.29297449,
1628825100000,2.8886,2.8886,2.8886,2.8886,152.50696999,
1628825160000,2.8886,2.8886,2.8886,2.8886,478.22432284,
1628825460000,2.8886,2.8886,2.8886,2.8886,268.51819227,
1628825520000,2.8886,2.8857,2.8886,2.8857,180.26740039,
1628825580000,2.8857,2.8932,2.8932,2.8857,4657.6286195,
1628826180000,2.8998,2.9056,2.9056,2.8998,1435.693851,
1628826240000,2.9057,2.9057,2.9057,2.9057,12.12883856,
1628826540000,2.899,2.8974,2.899,2.8974,12.14309436,
1628826600000,2.8969,2.8968,2.8969,2.8968,0.33026486,
1628826660000,2.896,2.896,2.896,2.896,12.15163691,
1628826720000,2.895,2.895,2.895,2.8949,12.21237178,
1628826780000,2.8946,2.8911,2.8946,2.8911,887.94352682,
1628826840000,2.8899,2.8891,2.8901,2.8891,1005.68809008,
1628826900000,2.8892,2.8892,2.8892,2.8892,974.199474,
1628826960000,2.8886,2.8886,2.8886,2.8886,0.03190696,
1628827080000,2.8892,2.8892,2.8892,2.8892,0.02128236,
1628827680000,2.8866,2.8811,2.8866,2.8811,1754.66984583,
1628827740000,2.8768,2.8819,2.8831,2.8768,2.46455164,
1628827860000,2.8806,2.8831,2.8831,2.8806,478.98626471,
1628827920000,2.8789,2.8768,2.8789,2.8768,396.82223243,
1628827980000,2.8681,2.8681,2.8681,2.8681,0.13574516,
1628828100000,2.8758,2.8758,2.8758,2.8758,0.31213948,
1628828160000,2.8807,2.8807,2.8807,2.8807,0.00444211,
1628829600000,2.887,2.8885,2.8885,2.8869,741.32844057,
1628829960000,2.8895,2.8895,2.8895,2.8895,411.53105726,
1628830020000,2.8901,2.8901,2.8901,2.8901,576.43718678,
1628830440000,2.8848,2.8848,2.8848,2.8848,505.26021561,
1628830500000,2.8848,2.8856,2.8856,2.8848,79.88794610000001,
1628830560000,2.8888,2.8916,2.8916,2.8888,284.46445556,
1628830740000,2.8885,2.8885,2.8885,2.8885,108.01013169,
1628830860000,2.8964,2.8964,2.8964,2.8964,0.10987136,
1628830980000,2.888,2.888,2.888,2.888,356.81093741,
1628831040000,2.888,2.8855,2.8884,2.8855,1378.88655516,
1628831100000,2.8871,2.8876,2.8876,2.8871,96.20918855,
1628831160000,2.8876,2.8876,2.8876,2.8876,86.67008918,
1628831280000,2.8874,2.8874,2.8874,2.8874,86.67399999,
1628831340000,2.8941,2.8941,2.8941,2.8941,0.007101,
1628831460000,2.8877,2.8878,2.8878,2.8876,2292.22383607,
1628831520000,2.8878,2.8863,2.8878,2.8848,1124.31251742,
1628831580000,2.8848,2.8848,2.8848,2.8848,298.37451799,
1628831640000,2.8854,2.8842,2.8854,2.8842,0.11008868,
1628831700000,2.8864,2.8864,2.8864,2.8864,11.33498,
1628833020000,2.8992,2.8992,2.8992,2.8992,591.90912737,
1628833260000,2.9032,2.9032,2.9032,2.9032,4.04231965,
1628833920000,2.9079,2.9079,2.9079,2.9079,4.02662496,
1628833980000,2.9009,2.898,2.9009,2.898,891.8154197299999,
1628834040000,2.8997,2.8997,2.8997,2.8997,0.04317324,
1628834100000,2.9029,2.9029,2.9029,2.9029,0.28788214,
1628834220000,2.9009,2.8988,2.9009,2.8988,20.23420813,
1628834340000,2.9015,2.9015,2.9015,2.9015,0.0831042799999999,
1628834520000,2.9011,2.9002,2.9011,2.9002,20.19201595,
1628834580000,2.896,2.893,2.8964,2.893,2894.78588651,
1628834640000,2.893,2.8917,2.893,2.8916,1705.99736954,
1628834760000,2.889,2.8915,2.8915,2.889,86.88526499999999,
1628834820000,2.8872,2.8872,2.8872,2.8872,164.71479999000002,
1628834880000,2.8886,2.8886,2.8886,2.8886,0.07664227,
1628834940000,2.8861,2.8871,2.8871,2.8861,173.36899998,
1628835000000,2.8901,2.8901,2.8901,2.8901,0.00355136,
1628835840000,2.9179,2.9179,2.9179,2.9179,4.01927085,
1628835960000,2.9145,2.9145,2.9145,2.9145,12.054603,
1628836020000,2.9122,2.9146,2.9146,2.9117,74.09904616,
1628836080000,2.9182,2.9182,2.9182,2.9182,0.17428701,
1628836200000,2.9161,2.9305,2.9305,2.9161,4.03382687,
1628836320000,2.917,2.9189,2.9189,2.9092,31.37865924,
1628836440000,2.9217,2.9217,2.9217,2.9217,0.40144906,
1628836920000,2.9484,2.9488,2.9488,2.9484,125.646451,
1628837040000,2.9532,2.9509,2.9554,2.9509,9341.26144286,
1628837100000,2.9523,2.9523,2.9523,2.9523,125.395158,
1628837580000,2.966,2.9674,2.9674,2.966,23.74546621,
1628837820000,2.973,2.9735,2.9739,2.973,1398.7918739000002,
1628838060000,2.9766,2.9766,2.9766,2.9766,3.92890158,
1628838120000,2.9751,2.9751,2.9751,2.9751,7.87417624,
1628838300000,2.9712,2.9728,2.9728,2.9712,62.1144358,
1628838660000,2.9861,2.9861,2.9861,2.9861,28.88026909,
1628838720000,2.9884,2.9884,2.9884,2.9884,471.11973091,
1628839320000,2.9915,2.9906,2.9915,2.9906,19.59132553,
1628839500000,2.9978,2.9984,2.9984,2.9978,11.54373911,
1628839680000,2.9969,2.9969,2.9969,2.9969,1.47684674,
1628839800000,3.0013,3.0013,3.0013,3.0013,0.00613461,
1628839920000,2.9982,2.9982,2.9982,2.9982,3.90881386,
1628839980000,2.9993,2.9963,2.9993,2.9963,6.19787239,
1628840040000,2.991,2.991,2.991,2.991,0.02043302,
1628840100000,2.9936,2.9936,2.9936,2.9936,0.24469304,
1628840160000,2.9926,2.9926,2.9926,2.9926,0.01106221,
1628840280000,2.9934,2.9934,2.9934,2.9934,0.00410219,
1628841060000,2.9949,2.9949,2.9949,2.9949,3.91693726,
1628841540000,2.9999,2.9999,2.9999,2.9999,3.90726953,
1628841660000,3.0059,3.0059,3.0059,3.0059,27.55,
1628841840000,3.0098,3.0086,3.0098,3.0086,23.38657059,
